BIO07840,http://www.wikidata.org/entity/q839349,FALSE
BIO06384,http://www.wikidata.org/entity/q1260070,TRUE
BIO06888,http://www.wikidata.org/entity/q579713,TRUE
BIO36966,http://www.wikidata.org/entity/q312119,TRUE
BIO29500,http://www.wikidata.org/entity/q76471,TRUE
BIO21448,http://www.wikidata.org/entity/q2148425,TRUE
BIO24947,http://www.wikidata.org/entity/q636816,FALSE
BIO42600,http://www.wikidata.org/entity/q1763625,FALSE
BIO23028,http://www.wikidata.org/entity/q597340,TRUE
BIO40100,http://www.wikidata.org/entity/q922772,TRUE
BIO11700,http://www.wikidata.org/entity/q2081113,FALSE
BIO00255,http://www.wikidata.org/entity/q1190312,TRUE
BIO14400,http://www.wikidata.org/entity/q1258383,TRUE
BIO01208,http://www.wikidata.org/entity/q26470,TRUE
BIO10185,http://www.wikidata.org/entity/q2079766,FALSE
BIO27472,http://www.wikidata.org/entity/q1765289,TRUE
BIO02020,http://www.wikidata.org/entity/q1824098,FALSE
BIO42840,http://www.wikidata.org/entity/q1056098,FALSE
BIO18032,http://www.wikidata.org/entity/q13158,TRUE
BIO02020,http://www.wikidata.org/entity/q2103245,FALSE
BIO29848,http://www.wikidata.org/entity/q2179484,FALSE
BIO29344,http://www.wikidata.org/entity/q1467015,TRUE
BIO03192,http://www.wikidata.org/entity/q333796,TRUE
BIO03465,http://www.wikidata.org/entity/q1044885,FALSE
BIO09345,http://www.wikidata.org/entity/q2186776,FALSE
BIO10360,http://www.wikidata.org/entity/q1708646,TRUE
BIO15015,http://www.wikidata.org/entity/q693593,TRUE
BIO44743,http://www.wikidata.org/entity/q1381663,FALSE
BIO12915,http://www.wikidata.org/entity/q1387899,FALSE
BIO03045,http://www.wikidata.org/entity/q469695,TRUE
BIO20604,http://www.wikidata.org/entity/q742612,FALSE
BIO34125,http://www.wikidata.org/entity/q1097631,TRUE
BIO26765,http://www.wikidata.org/entity/q607925,TRUE
BIO00009,http://www.wikidata.org/entity/q2113084,FALSE
BIO23937,http://www.wikidata.org/entity/q2071263,FALSE
BIO14910,http://www.wikidata.org/entity/q2061528,FALSE
BIO02045,http://www.wikidata.org/entity/q1817753,FALSE
BIO11246,http://www.wikidata.org/entity/q1784208,TRUE
BIO00577,http://www.wikidata.org/entity/q2160647,FALSE
BIO31640,http://www.wikidata.org/entity/q534838,TRUE
BIO04545,http://www.wikidata.org/entity/q526315,FALSE
BIO11592,http://www.wikidata.org/entity/q575748,TRUE
BIO01861,http://www.wikidata.org/entity/q2154384,FALSE
BIO38481,http://www.wikidata.org/entity/q1396603,FALSE
BIO40602,http://www.wikidata.org/entity/q683282,TRUE
BIO00752,http://www.wikidata.org/entity/q2165030,FALSE
BIO39200,http://www.wikidata.org/entity/q1832096,FALSE
BIO39704,http://www.wikidata.org/entity/q796672,TRUE
BIO34340,http://www.wikidata.org/entity/q746696,TRUE
BIO13864,http://www.wikidata.org/entity/q2167819,TRUE
BIO36792,http://www.wikidata.org/entity/q1034859,TRUE
BIO42925,http://www.wikidata.org/entity/q2071335,FALSE
BIO25830,http://www.wikidata.org/entity/q1138172,FALSE
BIO01694,http://www.wikidata.org/entity/q2071790,FALSE
BIO02132,http://www.wikidata.org/entity/q1311167,TRUE
BIO43785,http://www.wikidata.org/entity/q1548650,TRUE
BIO28700,http://www.wikidata.org/entity/q943967,FALSE
BIO36904,http://www.wikidata.org/entity/q2123917,FALSE
BIO35855,http://www.wikidata.org/entity/q591062,TRUE
BIO37900,http://www.wikidata.org/entity/q1134169,FALSE
BIO07672,http://www.wikidata.org/entity/q2078797,FALSE
BIO07800,http://www.wikidata.org/entity/q529754,FALSE
BIO10808,http://www.wikidata.org/entity/q16819,TRUE
BIO37968,http://www.wikidata.org/entity/q640505,TRUE
BIO00829,http://www.wikidata.org/entity/q310970,TRUE
